text,ids
"Despues de mi revision a continuacion. me puse en contacto con un gerente noruego llamado Malih/Melih (ya que obviamente no hay ningun gerente danes con quien puedas hablar). Me prometio personalmente dar seguimiento a mi consulta hasta la puerta y me pidieron que enviara un video mio preparando cafe y leche para documentar el problema. Han pasado 14 dias desde que envie ese video y no he escuchado nada. Me he mudado repetidamente e intente contactar por telefono todos los dias durante una semana. Ahora tengo una maquina del mes de mayo de 2023 que no puedo usar. Por lo demas. soy un cliente fiel de Nespresso (con estatus de embajador. por lo que sirva) durante mas de 15 anos. pero este tratamiento y gestion de una reclamacion dentro del periodo de garantia esta bajo todas las criticas. Mi maquina Creatista Plus de repente empezo a sonar ""cansada"". "" cuando tenia que calentar y espumar la leche. y tampoco calentaba el cafe como antes. el cafe solo estaba tibio. Mi maquina es de mayo de 2023. asi que me comunique con Nespresso para pedir ayuda. Inicialmente me enviaron un doble kit de descalcificacion para poder intentar descalcificarlo. No hizo ninguna diferencia. Luego me puse en contacto nuevamente con el servicio de atencion al cliente de Nespresso. donde me enviaron una nueva boquilla de vapor. Tampoco hizo ninguna diferencia. Luego me puse en contacto nuevamente con el servicio de atencion al cliente de Nespresso. donde me dijeron que no harian nada mas. ya que concluyeron que el error se debe a la falta de mantenimiento. Compro tanto cafe que soy cliente embajador y la maquina se apaga si no la descalcificas cuando deberia. por lo que me sorprende mucho que el servicio de atencion al cliente pueda concluir esto. Ademas. el error se produce antes de que la maquina cumpla 6 meses y. por lo tanto. la garantia de Nespresso no tiene valor y la experiencia de Simon. vease la resena a continuacion del 7 de junio de 2023. no es la norma. como cliente fiel.",275
El cafe siempre sabe mejor. Servicio fantastico.,276
Sin tonterias. Entrega rapida.,277
Envio rapido y cafe maravilloso??,278
Entrega siempre super rapida y servicio amable.,279
"El peor trato al cliente que he presenciado. Heredare una maquina de cafe Creatista plus de poco mas de 2 anos. Despues de un breve tiempo de uso. la maquina escribe ""error de maquina"" y ya no funcionara. Me comunico con Nespresso para pedir ayuda y les digo que no puedo obtener el recibo. pero que de todos modos no es un caso de garantia. Me guian sobre varias opciones y procedimientos que pueden ayudar y como ninguno funciona. el servicio de atencion al cliente me dice que debo entregarlo en una tienda fisica y luego conduzco hasta Rødovre. donde me dicen que no puede ser. Entregado para reparacion sin recibo. Intento decirle al dependiente que me he puesto en contacto varias veces con atencion al cliente y que me dijeron que no era necesario. Ella simplemente se niega a aceptar la maquina de cafe y tengo que conducir en vano hasta casa. Luego me comunico nuevamente con el servicio de atencion al cliente para obtener una aclaracion y nuevamente tengo que negar que se pueda hacer facilmente. El empleado enviara un correo electronico para que tenga una confirmacion por escrito de ello. Por supuesto. nunca recibo ningun correo y vuelvo a contactar con ellos. Ahora tengo que decir que ya no es posible entregar maquinas de cafe que tengan mas de 2 anos para su reparacion. Me han explicado que. Puedo comprar uno nuevo por 3.700 coronas danesas si me comprometo a una suscripcion de 6 meses. lo que en mi opinion es parecer completamente incompetente en mi trabajo como servicio al cliente. Por ultimo. pero no menos importante. no recibo una fecha ni informacion sobre cuando. Es posible repararlo nuevamente. Pero me ofrecen un tubo de capsulas de cafe (por valor de 60-70 coronas) como descuento por todo el paquete.",280
Entrega rapida. Podria mejorar la experiencia si automaticamente colocaran bolsas de repuesto en el carrito de compras.,281
Compre un regalo de Navidad el 13.11. No se puede cambiar despues de Navidad. Asi que ahora tengo que salir y devolverlo para comprarlo de nuevo. Bueno. tonto.,282
Buen servicio y buen cafe.,283
Como esta escrito en la segunda revision. no he podido hacer que funcione la contrasena. A pesar de la ayuda de Nespresso. me di por vencido despues de cambiar mi contrasena por octava vez. Funciona cuando hago nuevo y listo.,284
Buen cafe. Entrega rapida.,285
Increiblemente mal servicio al cliente y politica climatica que no es posible reparar su maquina porque tiene mas de 2 anos.,286
"¿Es un acuerdo oral tan valido como uno escrito? He sido informado sobre esto a lo largo de mi vida. Meeeen. esto aparentemente NO se aplica a Nespresso Dinamarca. Soy cliente desde hace varios anos. donde he recibido un buen trato. pero esta vez simplemente me han ""estafado"" para que duela. Estare en Rødovre Centrum. del 11 de noviembre de 2023. donde recibi la ayuda de un empleado muy amable para comprar suficiente cafe para poder cambiar mi estado de membresia de Conocedor a Experto. Hay un conteo de ida y vuelta. y los colegas de la tienda me ayudan a evaluar. cuanto cafe necesito comprar para cambiar mi estatus. Compro la cantidad acordada de cafe y al salir de la tienda pregunto que debo hacer si mi estatus de membresia no cambia por algun motivo. En ese caso. solo tengo que comunicarme con el servicio de atencion al cliente. esa es la respuesta y luego lo ""arreglaran"". Mi estado no cambia y me comunico con el servicio de atencion al cliente por el chat y se que ""lo siento. no se puede hacer"". cuando deberia haber comprado mas cafe pero pueden ofrecerme un tubo de cafe gratis en mi proximo pedido. No es lo suficientemente bueno... ¡¡¡no era el trato y luego tuve que comermelo con un tubo de cafe gratis!!! Llamo al servicio de atencion al cliente para ponerme en contacto con la tienda de Rødovre Centeret. pero me informan que no es posible llamar aqui. pero que les gustaria mucho ayudarme. Les hablo del proceso y prometen volver con una solucion justa. Despues de todo. un acuerdo es un acuerdo. y el empleado de servicio al cliente estuvo completamente de acuerdo. Hoy recibi un correo electronico que decia ""desafortunadamente..."". no pueden ayudar y se disculpan porque me prometieron algo mas y nuevamente me ofrecen un servicio gratuito. tubo de cafe. ¿¡¡Te acaban de estafar o que!!!?? Entras en una tienda Nespresso... pides una cita... pagas con tu tarjeta de credito... y luego Nespresso incumple su promesa. Joder. me siento. Lo suficientemente bueno como para que duela... y espero que otros clientes lo piensen dos veces ANTES de llegar a un acuerdo con Nespresso en el futuro. cuando aparentemente NO cumplen lo que PROMETEN.",287
"""17-1-2024""Perezoso. inutil. mentiroso y aun sin arreglar. 7 meses despues de que Nespresso Dinamarca se enterara de ello.!! ¡¡¡Increiblemente malo! ¡¡¡AVERGÜENZA PARA TI.....!!!! Todavia dice en su sitio web. en ""mi inicio de sesion"". que SOLO he sido cliente suyo durante 7 meses. Aunque hay un error del que la propia Nespresso Dinamarca tiene la culpa.! Y soy cliente desde 2009 y he comprado cafe y maquinas por muchos miles de coronas danesas. ¡Pero eso. evidentemente. no es importante para usted! Tu cafe es bueno. pero tu servicio es totalmente inutil y deficiente. Saludos. Michael. PD: Ahora solo responde con (¡Disculpa mis palabras!) pi. y papel. ¡¡Lo has hecho varias veces!”18-1-204 “¡¡Eso es lo que escribi!! Se les ocurriria pi. y papel. ¡OTRA VEZ..!Antes de ti y eras TÚ MISMO. Borre todo... ¡Mis maquinas. mis pedidos y mi casillero de membresia! Donde decia cuantos anos llevo siendo miembro. (desde “anos”)!! Si pudieras subir una foto aqui en Trustpilot. todos podrian ver como mientes. etc. ¡Tengo muchas ""capturas de pantalla"" que contradicen todo lo que escribes! ¡Pronto terminare con mi nuevo sitio web donde seras el primero en ingresar! ¡Y puedo afirmar que tengo mas de 100.000 seguidores en otros medios. donde tambien obtendras publicidad completamente gratis de mi parte! Ya has tenido mas de 7 meses. para arreglar todo tu pi. y papel! ¡Pero NO he querido hacerlo! Tu eleccion NO la mia. Y ya es SUFICIENTE.",288
"Buena prueba de sabor ""nueva"". Servicio amable.",289
Entrega ultrarrapida de mi cafe. lo cual me alegra.,290
Buen servicio y buena informacion sobre descuentos.,291
post nord con entrega rapida,292
TODAVÍA falta una bebida de chocolate caliente :-( Atentamente. Palle,293
Como siempre. excelente servicio.,294
Reparando mi cafetera mientras esperaba.,295
"Tuve una experiencia realmente mala con el servicio al cliente. una maquina Nespresso que simplemente tararea sin aspirar agua. El unico argumento por parte de Nespresso es algo asi como ""No veo que se hayan comprado descalcificadores Nespresso. asi que no puedo ayudar. Como pudo ver en su sistema. si hubiera buscado la maquina. la"". La maquina se puso en uso despues del 23 de junio de 2023; al desembalar la maquina. el tanque de agua se rompio y me enviaron un tanque de agua nuevo. Por lo tanto. la maquina no pudo procesar el cafe antes de que llegara el contenedor de agua; probablemente pueda ver cuando fue enviado y recogido. Al mismo tiempo. se puede ver a que maquina reemplazo. una maquina puesta en funcionamiento en 2015. es decir. una maquina que hemos podido mantener viva durante 8 anos... Hemos estado de vacaciones de verano y. por lo demas. alejados del Maquina nueva por un total de 6 a 7 semanas. Eso es En realidad. la maquina ha tenido un tiempo de funcionamiento de 4 a 6 semanas. y si hablamos de descalcificacion. debe escuchar lo que dice el cliente. no lo que usted cree que esta mal. Usted mismo recomienda descalcificar despues de 200 capsulas o en intervalos de 3 a 4 meses (la maquina se puso en funcionamiento hace dos meses y medio) y ha tenido un tiempo de funcionamiento de 4 a 6 semanas. por lo que la primera descalcificacion no es relevante en terminos de . recomendaciones. Y luego fantaseas con poder ver si la descalcificacion esta comprada o no - no todas las compras hechas en Nespresso necesariamente aparecen en tus sistemas - algo sucede en una tienda y puede que no este registrado... Ahora la maquina es tan nueva que no esta descalcificada - pero. si sus maquinas no toleran el agente descalcificador de otras maquinas de espresso. es posible que sus maquinas simplemente no valga la pena - una maquina de barista Philips L'or cuesta 499 en la tienda profesional - mi cafe ciertamente sabe igual de bien si se elabora con ella tambien hasta 19 bar... Y para obtener informacion. ayer verti descalcificador Nespresso en la maquina e intente que lo absorbiera durante muchas horas para que fuera posible el enchufe podria aflojarse - sin exito.. Usted tendra que tomar en serio la responsabilidad de su proveedor y fabricante. es una maquina nueva - ya esta a punto de ser un fiel proveedor de experiencias de cafe desde noviembre de 2012... Estoy muy decepcionado... Te he enviado un correo electronico. pero probablemente no lo veas... No tienes una direccion de correo electronico (que sea facil de encontrar) en tu sitio. a pesar de que la ley es clara en esa area - ""debes tenerlo"". por lo que el correo electronico se escribe en una de las direcciones de correo electronico desde las que tu mismo envias Gracias por el cafe... o mejor dicho. gracias por no tomar cafe... Actualizado el 19 de septiembre en tu. responder... Esta bien que envie un enlace a un formulario de contacto. pero ¿por que el formulario de contacto no esta disponible a traves de un enlace en su sitio? Entonces no escribimos juntos a traves de Trustpilot. y seria mas facil si simplemente escribio una direccion de correo electronico de contacto -que exige la ley- y en la que. por cierto. se indica especificamente que un formulario de contacto no es suficiente. Puedes pedir a tu departamento juridico y de cumplimiento que acudas al Defensor del Consumidor + deber de informacion. que indica que legislacion debes cumplir y que debes revelar - simple y facil - si quieres... si no estas de acuerdo. debes Habladlo con el Defensor del Consumidor y con los legisladores...",296
El cafe es bueno pero la atencion al cliente es amateur y pesima. no merece la pena comprarse una maquina Nespresso con su atencion al cliente.,297
Siempre amables y agradables empleados. ¡Por lo tanto!,298
solo uno para atender a 4 clientes. tiempo de espera muy largo.,299
Super servicio de Dios??,300
