text,ids
3 averias en 2 anos…Que mas puedo decir….A un precio tan alto….Adios Nespresso,856
3 maquinas virtuos en 3 anos. Voy a la competencia.,857
El servicio de atencion al cliente es una autentica basura. las maquinas se estropean al ano cada vez que llamamos para enviarlas a reparar te dejan una semana sin maquina esperamos a que venga el repartidor a recoger la maquina averiada y a traerla de vuelta a tu maquina prestada. pero cuando llega se da cuenta de que no hay ninguna maquina prestada en la caja. toma tu maquina y te deja para que te ocupes del servicio de atencion al cliente. los llamas y no se molestan en decir que no tenemos un espacio para entregar. te envian una maquina de inmediato y no les importa que el cliente no pueda hacer nada y luego una pelea larga. muy larga para llamarlos y devolverles la llamada. te dicen que si. hay un repartidor. el vendra. pero lo hara. nunca llego como estaba previsto este sabado 17/06/2023 el repartidor debe venir entre las 8 y las 13 no ha venido no le importa que los estes esperando porque se llevaron la maquina a reparar y no dieron. yo un prestamo estamos sin maquina desde ayer viernes 16/06/2023 y el otro que te dice ve a tal o cual tienda nespresso estan al tanto puse un aviso para que te den una maquina de prestamo pero cuando Llegamos el vendedor se shockea y se empezo a enojar con sus companeros que le mandan todo el tiempo de clientes que los botaban y los mandaban a su casa para deshacerse de ellos y el cliente no entiende nada. aunque Han pasado 2 anos y sabiendo que he sido cliente durante anos fue excelente el servicio de recepcion posventa de la A a la Z... Desafortunadamente para una de esas marcas es realmente desastroso ???????????????????????? ????????????????????.,858
Pues la verdad es que el servicio postventa es pesimo. ni siquiera se puede hacer la entrega en la fecha solicitada. no hay noticias del repartidor. es catastrofico. La idea es buena. pero claramente tenemos que dejar de trabajar con Chronopost. Asi que sigo la opinion general. Nespresso claramente quiere ir a la quiebra. ire a la competencia...,859
Repartidor: ladron o incompetente.,860
Pedido realizado el 2 de febrero de 2023. es el dia 10 y todavia nada mas que SMS que me dicen que el pedido tiene un retraso de 48 horas. luego un segundo de 72 horas... Pesimo sitio... No se cuando Recibire mi pedido pero un gesto comercial habria sido poca cosa...,861
"Cliente de Nespresso desde hace mas de 10 anos. compre una nueva maquina Nespresso Magimix de Nespresso Nantes en 2019. a pesar del mantenimiento regular. esta maquina gotea abundantemente. lo que parece ser un defecto conocido ya que observo que esta falla (falta de sellado del piston) es mencionado con frecuencia en Internet. Nespresso Nantes se niega a reparar esta maquina de forma gratuita porque la garantia ya ha expirado. aunque ""se trata de un defecto oculto de este tipo de maquinas. ya que esta averia es claramente demasiado frecuente en esta maquina y es dificil"". imaginar que Nespresso no es consciente de ello. Este comportamiento es insalubre e inaceptable.",862
Recibi mi pedido y Nespresso hizo un importante gesto comercial para disculparse por las molestias. Comentario inicial: Pedido realizado el 02/02/2023. el 07/02 el pedido aun no se esta preparando. Los asesores te ignoran o no te contestan. No hay servicio postventa al que se pueda llegar. Un autentico desastre para una marca que quiere estar impecable. Este sera mi ultimo pedido incluso si recibo mis capsulas.,863
Suscriptor desde hace mas de 2 anos. nuestra maquina sigue funcionando mal. Al cabo de apenas 3 meses aparecieron los primeros problemas tecnicos. Nespresso nos ha confirmado que el modelo Vertuo Next Premium era. lamentablemente. un modelo problematico. Hoy hemos llamado por enesima vez al servicio de atencion al cliente para informar de un problema tecnico pero el asesor solo tenia una cosa en mente: cobrarnos la descalcificacion a 10 euros.. por lo que acabamos de cancelar todo. HUIR ! Cero gama alta. ¡Demasiado caro para lo que es!,864
Pedido el 01/02/2023. salida del paquete el 06/02/2023. ¿Donde esta el plazo de 48/72 horas? Este sera el ultimo pedido.,865
"Comparto todas las opiniones negativas en el sitio de Trustpilot. Cliente desde el principio con Nespresso. durante 6 meses ha sido un desastre. Cuenta bloqueada. aunque nunca he recibido mi factura. ni un recordatorio. Pague y la cuenta sigue bloqueada. El servicio al cliente es muy aleatorio. realmente depende del asesor... que no puede hacer nada.""incluso si pagas con tarjeta de credito. no podre desbloquear. su cuenta""!! Eso es atencion al cliente Los asesores no tienen la culpa. pero la gestion y los metodos de gestion son pesimos. Es una pena porque los productos son buenos. aunque caros. Lo peor es que no podemos contactar con ningun servicio por correo electronico. problema de forma rapida y fiable. por lo que conseguire mis suministros en otro lugar.",866
Me gustaria agradecer a la persona con la que hable hoy por telefono sobre el regalo perdido. Senora encantadora y agradable que hizo su trabajo. Ya se envio el numero de seguimiento y el correo electronico. Gracias por la profesionalidad. Sr. BONO Jerôme.,867
Llevamos casi 2 meses esperando nuestra devolucion de +50€ por un problema con una cafetera Pesimo servicio postventa***¡¡¡Muy decepcionados!!!!!¡No te suscribas alli!,868
Atencion al cliente incompetente. todo se complica: crear una cuenta. recibir una factura. acceder al portal de facturacion. 10 dias para abrir una cuenta y todo estaba solo a la mitad. Las personas al otro lado de la linea no estan lo suficientemente capacitadas para responderle o actuar en su cuenta.,869
¡Lamentable! Contratamos una suscripcion a una maquina en el sitio web. pero nuestra cuenta de cliente con estado de experto (tenemos 2 maquinas) no pudo ser asumida. Desde entonces. ha sido imposible fusionar las cuentas a pesar de que son el mismo cliente. Anomalia reportada por primera vez en la tienda. Informacion contraria durante nuestras llamadas al servicio de atencion al cliente. el primer contacto confirmo esta posibilidad pero pidio volver a llamar este lunes en presencia de personas autorizadas. Solicitamos que se levantara una denuncia y que nos volvieran a llamar para solucionar esta anomalia. Ojala nuestro mensaje sea escuchado y podamos mantener una imagen positiva de Nespresso.,870
Nespresso acaba de subir sus precios al menos 2 centavos por capsula. la mayoria de la gente ya esta pasando apuros debido a la economia y Nespresso esta haciendo esto con sus clientes. Mi mismo pedido de octubre de 2022 hace apenas 3 anos ahora cuesta 5 € mas. parece que Voy a volver a Black Card,871
¡¡¡Servicio al cliente completamente ineficaz!!! Despues de 2 llamadas para recibir correos electronicos y mensajes de texto. mi cuenta fue cancelada. asi que voy a comprar mis capsulas en el supermercado.,872
El ultimo pedido se registro al reves. Cafe no deseado entregado. Estaba furioso. pero llame y Nespresso. disculpandose. me devolvio inmediatamente el buen cafe. Entrega al dia siguiente y si los servicios son menos satisfactorios que al principio (Clientes desde 2000) en este caso fue genial. Gracias.,873
Una maquina en reparacion y 3 entregas canceladas en el ultimo momento. Un transportista que cambia de franja horaria sin avisar y sin posibilidad de saber los horarios exactos de paso. ¡Una experiencia de cliente desastrosa! Mi maquina tuvo que ser reparada y entregada antes de Navidad. Es 6 de enero y una vez mas el slot se ha modificado de forma aleatoria.,874
Pedi cafe el 30 de diciembre y solicite la entrega para el dia siguiente (es cierto que por una tarifa) y ¡llegue segun lo planeado! ¡Gracias Nespresso!,875
Compramos la maquina Vertuo el 17 de diciembre y la vendedora nos dijo que nos entregarian las capsulas en 48 horas. Es el dia 31 y todavia nada. Llamamos 3 veces al servicio de atencion al cliente y cada vez confirmaron la entrega y la creacion de nuestra cuenta con Nespresso. Hasta la fecha no se ha conectado ninguna cuenta ni se han enviado capsulas. Nos reunimos para las vacaciones sin cafe. Recomiendo encarecidamente esta compra porque el seguimiento de las capsulas que se supone que llegaran rapidamente a su casa no es mas que publicidad enganosa. Realmente lamento esta compra. Y laborioso servicio postventa.,876
Estoy muy decepcionado. cuando hice el pedido por telefono el 28/12/2022. me anunciaron la entrega en un plazo de 48 horas mediante retransmision de paquetes. Con mi factura recibida por correo electronico me informan de la entrega el 03/01/2022. ¿A quien enganamos?. ¿por que Nespresso no anuncia que no pueden entregarte a tiempo? Ademas. no se concedio ningun gesto comercial. apenas una vaga excusa dada por el asesor. No recomiendo este metodo de entrega.,877
Hola. despues de una compra al abrir mis cajas note que las capsulas estaban danadas (2 cajas de cacao con trufa). me acerque a la tienda y me aconsejaron que escribiera al servicio de atencion al cliente...se acogieron al plazo de 14 dias y no tomo en cuenta mi queja... ¡asi que tengo 2 cajas de cafe inservibles y ninguna solucion! ¡Realmente no es comercial y eso significa que tienes que revisar todas las bandejas de entrada! ¡Si pedimos mucho. es impensable! Estoy muy decepcionado por el servicio de atencion al cliente de Nespresso que se burla de sus clientes y que ni siquiera intentan encontrar una solucion a su insatisfaccion... solo saben vender. lastima que me gusta el cafe. de lo contrario cambiaria felizmente de cafetera.,878
Cliente de Nespresso desde hace varios anos. estoy muy decepcionado con el servicio postventa. Mi maquina no funciona y tengo que arreglarmelas solo. Creo que Nespresso perdera un cliente.,879
¡Muy descontento con Nespresso! Pedi capsulas Stockholm Lungo y recibi capsulas Capricio. Entonces un espresso de potencia 5 en lugar de un lungo de potencia 8. ¿Que me ofrece Nespresso? para hacer un nuevo pedido que me envien mi Stockholm Lungo. Entonces pague y no recibi mi producto y para recibirlo tengo que pedir 30 capsulas mas.,880
"¿Por que el servicio de atencion al cliente no tiene un correo electronico como la mayoria de las grandes pymes? Por favor. envielo al departamento correspondiente. Miembro desde 2001 Hola. tenia una cafetera Nespresso KitchenAid Artisan hasta el pasado lunes 12/12/2022 KitchenAid - Pewter gris fecha de compra viernes 31 de agosto de 2018Valor 399€Este se estropea. puede pasar. seguramente problema en el cabezal (el agua va directamente al deposito de recogida de agua y la taza esta llena de posos. cafe no potable por eso llame a atencion al cliente el sabado 10). /12 (accesible solo por telefono). y aqui esta la respuesta; Nespresso ya no admite la reparacion de este modelo. debes llamar directamente al servicio postventa de KichenAid. ademas no es posible que lo hayas comprado en 2018. Ok. excepto que No pierdo la cabeza y confirmo que la maquina es del 2018!!! KitchenAid esta cerrada los fines de semana. espero hasta el lunes 12 para llamar. asi que llamo el lunes por la manana y me contestan. ¡¡¡A Nespresso para que se encargue de la reparacion!!! Ok. entonces siempre llamo el lunes por la manana al servicio de atencion al cliente de Nespresso. quien me responde; ¡¡¡No. no es posible. la reparacion es imposible!!! maquina para tirar a la basura despues de 4 anos!!! Usted esta en la cima. mensaje en su sitio ""Las cuestiones medioambientales y. en particular. las del reciclaje estan en el centro de nuestras preocupaciones. por eso Nespresso Francia se moviliza para el reciclaje de sus maquinas""Estoy sonando. ¡¡¡hola la imagen y vuestra inversion por el planeta!!! Asi que compre una maquina por telefono el lunes por la manana. Asi que todavia no me habeis perdido como cliente!!! Citiz Platinum Bienvenida muy profesional. pero ningun gesto comercial (excepto el 10% vinculado a mi estatus). Pido cambiar las capsulas ofrecidas por un bar Roma. ¡no es posible! !!No hay soporte para mi insatisfaccion.Maquina entregada el lunes 12/12 por la tarde entrega superior.En resumen. hay ciertas cosas que no puedo explicar. ¡¡Esa es su inversion para el planeta. no repare maquinas por 399€!! ¡¡¡Ese es su servicio de atencion al cliente!!! ¡¡¡No hay una direccion de correo electronico para comunicarme con el servicio de atencion al cliente!!! en la vida.",881
